"year","ubigeo","caseid","conglome","estrato","codperso","facpob07","sex","age","civil_status","poverty","linpe","linea","caseid2","visit_preg","p4041","p4042","p4043","p4044","p4045","p4046","p4047","p4191","p4192","p4193","p4194","p4195","p4196","p4197","p4198","factor07","language","education_level","who_assisted_you","health_insurance"
"2015","081302","10  006244  005  11  081302","006244","rural","01",449.37,"woman",89,"no married/living_together","no poor",153.936996459961,281.594360351562,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,449.37,NA,"less than secondary",NA,NA
"2015","080407","10  006289  026  11  080407","006289","rural","01",231.82,"woman",55,"married/living_together","no poor",145.335739135742,236.579223632812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,231.82,NA,"less than secondary",NA,"yes"
"2015","080201","10  006325  021  11  080201","006325","rural","01",231.82,"man",42,NA,"no poor",145.335739135742,236.579223632812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,231.82,NA,"less than secondary",NA,"yes"
"2015","090616","10  006492  015  11  090616","006492","rural","01",138.05,"woman",84,"no married/living_together","no poor",145.335739135742,231.167556762695,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,138.05,NA,"less than secondary",NA,"yes"
"2015","090611","10  006493  004  11  090611","006493","rural","01",140.73,"man",66,"married/living_together","poor",145.335739135742,231.167556762695,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,140.73,NA,"less than secondary",NA,"yes"
"2015","100103","10  006558  018  11  100103","006558","rural","01",308.46,"man",28,"no married/living_together","no poor",153.936996459961,280.753784179688,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,308.46,"spanish",NA,NA,NA
"2015","100901","10  006561  007  11  100901","006561","rural","01",209.41,"man",23,NA,"poor",167.636779785156,302.119201660156,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,209.41,"spanish","less than secondary",NA,NA
"2015","100606","10  006586  023  11  100606","006586","rural","01",107.62,"woman",52,"no married/living_together","no poor",136.040298461914,229.930892944336,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,107.62,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","100508","10  006598  003  11  100508","006598","rural","01",186.79,"man",71,"married/living_together","poor",145.335739135742,235.978424072266,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,186.79,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","100316","10  006604  001  11  100316","006604","rural","01",186.79,"man",86,"married/living_together","no poor",145.335739135742,235.978424072266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,186.79,NA,"less than secondary",NA,"yes"
"2015","110210","10  006750  004  11  110210","006750","urban","01",252.75,"man",76,"married/living_together","no poor",156.370590209961,322.045776367188,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,252.75,"spanish","less than secondary",NA,"yes"
"2015","120134","10  006980  007  11  120134","006980","rural","01",170.71,"man",32,NA,"poor",153.936996459961,275.936279296875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,170.71,"spanish","less than secondary",NA,NA
"2015","120127","10  007046  004  11  120127","007046","rural","01",187.78,"man",28,NA,"no poor",145.335739135742,232.535095214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,187.78,"spanish",NA,NA,NA
"2015","120108","10  007060  001  11  120108","007060","rural","01",187.78,"man",24,NA,"poor",145.335739135742,232.535095214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,187.78,"spanish",NA,NA,NA
"2015","120602","10  007069  027  11  120602","007069","rural","01",113.28,"man",51,NA,"no poor",136.040298461914,226.364166259766,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,113.28,"spanish","less than secondary",NA,"yes"
"2015","130704","10  007177  002  11  130704","007177","urban","01",446.89,"woman",57,"no married/living_together","no poor",156.370590209961,310.380889892578,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,446.89,"spanish","less than secondary",NA,"yes"
"2015","130813","10  007274  041  11  130813","007274","rural","01",228.17,"man",53,"married/living_together","no poor",145.335739135742,233.295776367188,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,228.17,"spanish","less than secondary",NA,"yes"
"2015","130804","10  007276  024  11  130804","007276","rural","01",228.17,"man",64,"married/living_together","no poor",145.335739135742,233.295776367188,"01  05","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,228.17,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2015","130503","10  007281  007  11  130503","007281","rural","01",238.78,"man",49,"married/living_together","poor",145.335739135742,233.295776367188,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,238.78,"spanish",NA,NA,NA
"2015","140308","10  007384  014  11  140308","007384","rural","01",326.16,"man",76,NA,"no poor",156.370590209961,313.46923828125,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,326.16,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2015","150906","10  008040  010  11  150906","008040","rural","01",539.75,"man",58,"married/living_together","no poor",153.936996459961,277.111785888672,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,539.75,NA,"less than secondary",NA,"yes"
"2015","150722","10  008075  003  11  150722","008075","rural","01",195.02,"man",44,NA,"no poor",153.936996459961,277.111785888672,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,195.02,"spanish",NA,NA,NA
"2015","150504","10  008114  024  11  150504","008114","rural","01",464.55,"man",54,NA,"no poor",156.370590209961,310.520111083984,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,464.55,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2015","160105","10  008263  008  11  160105","008263","rural","01",204.17,"man",56,NA,"poor",167.636779785156,289.853973388672,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,204.17,"spanish","less than secondary",NA,"yes"
"2015","160504","10  008352  027  11  160504","008352","rural","01",64.62,"man",45,"married/living_together","no poor",136.040298461914,221.367782592773,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,64.62,"spanish","less than secondary",NA,"yes"
"2016","160206","10  008357  001  11  160206","008357","rural","01",69.5429674132268,"man",41,NA,"poor",141.732818603516,229.810211181641,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,69.5429674132268,"no spanish",NA,NA,"yes"
"2015","170104","10  008421  029  11  170104","008421","rural","01",73.86,"man",56,NA,"poor",167.636779785156,291.162872314453,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,73.86,"spanish","less than secondary",NA,"yes"
"2015","190206","10  008657  013  11  190206","008657","rural","01",292.15,"man",22,NA,"poor",153.936996459961,277.533630371094,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,292.15,"spanish",NA,NA,"yes"
"2015","190108","10  008660  003  11  190108","008660","rural","01",129.99,"man",77,"married/living_together","poor",153.936996459961,277.533630371094,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,129.99,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2015","190305","10  008717  022  11  190305","008717","rural","01",50.26,"man",32,"no married/living_together","no poor",136.040298461914,227.546813964844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,50.26,"spanish","less than secondary",NA,"yes"
"2015","190304","10  008718  001  11  190304","008718","rural","01",50.26,"man",45,NA,"no poor",136.040298461914,227.546813964844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,50.26,"spanish",NA,NA,"yes"
"2015","200606","10  008860  008  11  200606","008860","rural","01",342.78,"man",37,NA,"no poor",156.370590209961,315.131896972656,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,342.78,"spanish","less than secondary",NA,"yes"
"2015","200107","10  008870  002  11  200107","008870","rural","01",258.35,"man",56,"married/living_together","poor",156.370590209961,315.131896972656,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,258.35,"spanish","less than secondary",NA,"yes"
"2015","200803","10  008902  005  11  200803","008902","rural","01",717.8,"man",50,NA,"no poor",156.370590209961,315.131896972656,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,717.8,"spanish","less than secondary",NA,NA
"2015","200111","10  008922  001  11  200111","008922","rural","01",213.23,"man",52,"married/living_together","no poor",138.997756958008,253.593872070312,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,213.23,"spanish","less than secondary",NA,NA
"2015","200201","10  008926  003  11  200201","008926","rural","01",313.78,"man",64,"no married/living_together","no poor",145.335739135742,236.009246826172,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,313.78,"spanish","less than secondary",NA,NA
"2015","210301","10  008987  022  11  210301","008987","rural","01",1032.75,"woman",37,"no married/living_together","poor",153.936996459961,282.796813964844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,1032.75,NA,"less than secondary",NA,"yes"
"2015","211301","10  009120  022  11  211301","009120","rural","01",321.81,"man",39,"no married/living_together","poor",145.335739135742,237.438674926758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,321.81,NA,"less than secondary",NA,"yes"
"2015","220511","10  009207  009  11  220511","009207","rural","01",85.08,"man",36,NA,"poor",136.040298461914,222.194549560547,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,85.08,"spanish","less than secondary",NA,"yes"
"2015","220602","10  009289  060  11  220602","009289","rural","01",85.08,"man",36,NA,"no poor",136.040298461914,222.194549560547,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,85.08,"spanish",NA,NA,"yes"
"2015","250203","10  009760  010  11  250203","009760","rural","01",43.94,"man",55,NA,"no poor",136.040298461914,227.791687011719,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,43.94,"no spanish","less than secondary",NA,NA
"2015","021405","10  010023  009  11  021405","010023","rural","01",215.65,"man",50,NA,"poor",138.997756958008,250.822418212891,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,215.65,NA,"less than secondary","doctor/nurse/obstetrician",NA
"2015","050906","10  010061  063  11  050906","010061","rural","01",164.59,"man",40,"married/living_together","poor",145.335739135742,234.3857421875,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,164.59,NA,"less than secondary",NA,"yes"
"2015","060410","10  010070  013  11  060410","010070","rural","01",317.17,"man",68,"no married/living_together","poor",145.335739135742,231.377105712891,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,317.17,"spanish","less than secondary",NA,"yes"
"2015","080107","10  010093  033  11  080107","010093","rural","01",231.82,"man",37,"married/living_together","no poor",145.335739135742,236.579223632812,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,231.82,"spanish",NA,NA,NA
"2015","150702","10  010265  003  11  150702","010265","rural","01",126.8,"man",53,"no married/living_together","no poor",145.335739135742,233.375305175781,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,126.8,"spanish","less than secondary",NA,NA
"2015","160205","10  010293  033  11  160205","010293","rural","01",64.62,"man",42,NA,"poor",136.040298461914,221.367782592773,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,64.62,"no spanish","less than secondary",NA,"yes"
"2015","210808","10  010344  005  11  210808","010344","rural","01",321.81,"man",38,"married/living_together","poor",145.335739135742,237.438674926758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,321.81,NA,NA,NA,"yes"
"2016","040202","10  010460  008  11  040202","010460","urban","01",100.413468132867,"man",35,"married/living_together","poor",163.083221435547,327.5390625,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,100.413468132867,"spanish",NA,NA,"yes"
"2021","010515","10  015083  005  11  010515","015083","rural","01",73.0075225830078,"man",25,NA,"no poor",171.596176147461,269.178527832031,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,73.0075225830078,"spanish",NA,NA,"yes"
"2021","021707","10  015379  007  11  021707","015379","rural","01",216.403823852539,"man",62,"married/living_together","no poor",171.596176147461,278.231109619141,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,216.403823852539,"spanish","less than secondary",NA,"yes"
"2020","051106","10  015883  069  11  051106","015883","rural","01",168.479232788086,"man",18,NA,"no poor",162.823348999023,264.389617919922,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,168.479232788086,NA,NA,"doctor/nurse/obstetrician","yes"
"2020","061305","10  016042  117  11  061305","016042","rural","01",105.656044006348,"man",52,"married/living_together","no poor",157.292236328125,277.659851074219,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,105.656044006348,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2020","060308","10  016056  273  11  060308","016056","rural","01",385.704864501953,"man",41,NA,"poor",162.823348999023,258.063507080078,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,385.704864501953,"spanish",NA,NA,"yes"
"2021","060307","10  016120  001  11  060307","016120","rural","01",382.882934570312,"woman",73,"no married/living_together","no poor",171.596176147461,271.239410400391,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,382.882934570312,"spanish","less than secondary",NA,"yes"
"2020","081001","10  016438  009  11  081001","016438","rural","01",269.451080322266,"man",30,NA,"no poor",162.823348999023,267.742858886719,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,269.451080322266,NA,NA,NA,"yes"
"2020","090720","10  016568  003  11  090720","016568","rural","01",143.012344360352,"man",79,"married/living_together","poor",162.823348999023,261.642547607422,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,143.012344360352,NA,"less than secondary",NA,"yes"
"2022","090112","10  016600  001  11  090112","016600","rural","01",152.041519165039,"man",53,"married/living_together","poor",195.850494384766,309.364624023438,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,152.041519165039,NA,NA,NA,"yes"
"2020","100113","10  016800  149  11  100113","016800","rural","01",221.120254516602,"man",33,NA,"no poor",162.823348999023,264.617004394531,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,221.120254516602,"spanish","less than secondary",NA,NA
"2020","110403","10  017085  198  11  110403","017085","rural","01",96.9304046630859,"man",19,NA,"no poor",157.292236328125,302.513366699219,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,96.9304046630859,"spanish",NA,NA,NA
"2020","120604","10  017292  170  11  120604","017292","rural","01",229.618637084961,"man",34,NA,"poor",152.578918457031,254.25373840332,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,229.618637084961,"spanish","less than secondary",NA,"yes"
"2021","150502","10  018403  012  11  150502","018403","urban","01",288.958984375,"man",54,"married/living_together","poor",189.645767211914,371.424682617188,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,288.958984375,"spanish",NA,NA,"yes"
"2021","151030","10  018550  041  11  151030","018550","rural","01",102.06909942627,"man",73,"no married/living_together","no poor",171.596176147461,275.415740966797,"01  01","no",0,0,0,0,1,0,0,2,2,2,2,1,2,2,2,102.06909942627,"spanish","less than secondary","other","yes"
"2020","160509","10  018763  013  11  160509","018763","rural","01",109.786682128906,"man",52,"no married/living_together","no poor",152.578918457031,252.754302978516,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,109.786682128906,"spanish","less than secondary",NA,NA
"2021","200608","10  019284  011  11  200608","019284","urban","01",386.763397216797,"woman",77,"no married/living_together","no poor",189.645767211914,384.622436523438,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,386.763397216797,"spanish","less than secondary",NA,"yes"
"2021","210707","10  019558  004  11  210707","019558","rural","01",367.980407714844,"man",51,"married/living_together","no poor",171.596176147461,285.076019287109,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,367.980407714844,NA,NA,NA,NA
"2021","220913","10  019775  006  11  220913","019775","urban","01",551.973876953125,"man",52,NA,"poor",201.590240478516,344.912109375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,551.973876953125,"spanish","less than secondary",NA,"yes"
"2015","020101","11  000125  012  11  020101","000125","urban","01",202.12,"man",48,"no married/living_together","no poor",153.936996459961,277.728851318359,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,202.12,"spanish",NA,NA,"yes"
"2015","021101","11  000190  008  11  021101","000190","rural","01",274.03,"man",56,NA,"no poor",156.370590209961,311.292358398438,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,274.03,"spanish","less than secondary",NA,NA
"2015","030307","11  000298  005  11  030307","000298","rural","01",144.11,"man",54,"married/living_together","no poor",145.335739135742,232.682327270508,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,144.11,NA,NA,NA,"yes"
"2015","050104","11  000534  029  11  050104","000534","urban","01",273.33,"woman",65,"no married/living_together","poor",153.936996459961,278.525482177734,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,273.33,NA,"less than secondary",NA,"yes"
"2015","060906","11  000749  041  11  060906","000749","rural","01",221.3,"man",60,"married/living_together","no poor",136.040298461914,225.164703369141,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,221.3,"spanish","less than secondary",NA,NA
"2015","090703","11  000937  030  11  090703","000937","rural","01",176.32,"man",18,NA,"no poor",145.335739135742,231.167556762695,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,176.32,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2015","090312","11  000985  001  11  090312","000985","rural","01",176.32,"man",67,"married/living_together","poor",145.335739135742,231.167556762695,"01  01","no",0,0,0,0,1,0,0,2,2,2,2,1,2,2,2,176.32,NA,"less than secondary","other","yes"
"2015","100803","11  001066  045  11  100803","001066","rural","01",219.3,"woman",23,"no married/living_together","no poor",145.335739135742,235.978424072266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,219.3,NA,NA,NA,NA
"2015","100604","11  001099  014  11  100604","001099","rural","01",514.76,"woman",74,"no married/living_together","no poor",167.636779785156,302.119201660156,"01  01","no",0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,514.76,"spanish","less than secondary","doctor/nurse/obstetrician",NA
